Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Slice
192.168.56.112-60.61.0.1-80-2208-6,60.61.0.1,2208,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243674,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8913950957224623,2243674.0,0.0,2243674.0,2243674.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4456975478612311,0.4456975478612311,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2209-6,60.61.0.1,2209,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243674,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8913950957224623,2243674.0,0.0,2243674.0,2243674.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4456975478612311,0.4456975478612311,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2210-6,60.61.0.1,2210,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243748,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8913656970390614,2243748.0,0.0,2243748.0,2243748.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4456828485195307,0.4456828485195307,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2211-6,60.61.0.1,2211,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243706,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.891382382540315,2243706.0,0.0,2243706.0,2243706.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4456911912701575,0.4456911912701575,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2212-6,60.61.0.1,2212,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243624,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89141496079557,2243624.0,0.0,2243624.0,2243624.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.445707480397785,0.445707480397785,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2213-6,60.61.0.1,2213,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243611,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8914201258596076,2243611.0,0.0,2243611.0,2243611.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457100629298038,0.4457100629298038,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2214-6,60.61.0.1,2214,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243573,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8914352240823008,2243573.0,0.0,2243573.0,2243573.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457176120411504,0.4457176120411504,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2215-6,60.61.0.1,2215,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243546,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8914459520776485,2243546.0,0.0,2243546.0,2243546.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457229760388242,0.4457229760388242,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2216-6,60.61.0.1,2216,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243608,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8914213178059626,2243608.0,0.0,2243608.0,2243608.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457106589029813,0.4457106589029813,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2217-6,60.61.0.1,2217,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243542,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.891447541432253,2243542.0,0.0,2243542.0,2243542.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457237707161265,0.4457237707161265,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2218-6,60.61.0.1,2218,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243504,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8914626405836583,2243504.0,0.0,2243504.0,2243504.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457313202918291,0.4457313202918291,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2219-6,60.61.0.1,2219,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243483,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8914709850709812,2243483.0,0.0,2243483.0,2243483.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457354925354906,0.4457354925354906,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2220-6,60.61.0.1,2220,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243481,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8914717797922068,2243481.0,0.0,2243481.0,2243481.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457358898961034,0.4457358898961034,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2221-6,60.61.0.1,2221,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243459,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8914805218192086,2243459.0,0.0,2243459.0,2243459.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457402609096043,0.4457402609096043,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2222-6,60.61.0.1,2222,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243426,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8914936351811916,2243426.0,0.0,2243426.0,2243426.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457468175905958,0.4457468175905958,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2223-6,60.61.0.1,2223,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243359,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915202604665593,2243359.0,0.0,2243359.0,2243359.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457601302332796,0.4457601302332796,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2224-6,60.61.0.1,2224,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243367,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915170812443973,2243367.0,0.0,2243367.0,2243367.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457585406221986,0.4457585406221986,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2225-6,60.61.0.1,2225,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243373,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.891514696842656,2243373.0,0.0,2243373.0,2243373.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.445757348421328,0.445757348421328,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2226-6,60.61.0.1,2226,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243410,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8914999933137501,2243410.0,0.0,2243410.0,2243410.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.445749996656875,0.445749996656875,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2227-6,60.61.0.1,2227,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243302,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915429130808068,2243302.0,0.0,2243302.0,2243302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457714565404034,0.4457714565404034,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2228-6,60.61.0.1,2228,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243347,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915250293423176,2243347.0,0.0,2243347.0,2243347.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457625146711588,0.4457625146711588,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2229-6,60.61.0.1,2229,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243307,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.891540925963321,2243307.0,0.0,2243307.0,2243307.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457704629816605,0.4457704629816605,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2230-6,60.61.0.1,2230,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243281,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915512590709768,2243281.0,0.0,2243281.0,2243281.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457756295354884,0.4457756295354884,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2231-6,60.61.0.1,2231,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243320,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915357594993134,2243320.0,0.0,2243320.0,2243320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457678797496567,0.4457678797496567,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2232-6,60.61.0.1,2232,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243237,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915687464142219,2243237.0,0.0,2243237.0,2243237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457843732071109,0.4457843732071109,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2233-6,60.61.0.1,2233,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243237,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915687464142219,2243237.0,0.0,2243237.0,2243237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457843732071109,0.4457843732071109,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2234-6,60.61.0.1,2234,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243231,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.891571131105089,2243231.0,0.0,2243231.0,2243231.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457855655525445,0.4457855655525445,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2235-6,60.61.0.1,2235,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243177,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915925938969594,2243177.0,0.0,2243177.0,2243177.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4457962969484797,0.4457962969484797,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2236-6,60.61.0.1,2236,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243114,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916176351268817,2243114.0,0.0,2243114.0,2243114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4458088175634409,0.4458088175634409,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2237-6,60.61.0.1,2237,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243063,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916379076289878,2243063.0,0.0,2243063.0,2243063.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4458189538144939,0.4458189538144939,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2238-6,60.61.0.1,2238,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243099,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916235975318075,2243099.0,0.0,2243099.0,2243099.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4458117987659037,0.4458117987659037,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2239-6,60.61.0.1,2239,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243137,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916084929275385,2243137.0,0.0,2243137.0,2243137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4458042464637692,0.4458042464637692,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2240-6,60.61.0.1,2240,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243028,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916518206638527,2243028.0,0.0,2243028.0,2243028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4458259103319263,0.4458259103319263,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2241-6,60.61.0.1,2241,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243107,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916204175725901,2243107.0,0.0,2243107.0,2243107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.445810208786295,0.445810208786295,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2242-6,60.61.0.1,2242,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243000,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916629514043692,2243000.0,0.0,2243000.0,2243000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4458314757021846,0.4458314757021846,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2243-6,60.61.0.1,2243,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243045,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916450628498314,2243045.0,0.0,2243045.0,2243045.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4458225314249157,0.4458225314249157,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2244-6,60.61.0.1,2244,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2243006,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916605662222928,2243006.0,0.0,2243006.0,2243006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4458302831111464,0.4458302831111464,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2245-6,60.61.0.1,2245,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2242979,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916712996421277,2242979.0,0.0,2242979.0,2242979.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4458356498210638,0.4458356498210638,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2246-6,60.61.0.1,2246,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2242972,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916740824227855,2242972.0,0.0,2242972.0,2242972.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4458370412113927,0.4458370412113927,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2247-6,60.61.0.1,2247,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2242951,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916824308689757,2242951.0,0.0,2242951.0,2242951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4458412154344878,0.4458412154344878,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2248-6,60.61.0.1,2248,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2242890,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8917066820040216,2242890.0,0.0,2242890.0,2242890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4458533410020108,0.4458533410020108,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2249-6,60.61.0.1,2249,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2242891,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8917062844337954,2242891.0,0.0,2242891.0,2242891.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4458531422168977,0.4458531422168977,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2250-6,60.61.0.1,2250,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2242873,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8917134407521068,2242873.0,0.0,2242873.0,2242873.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4458567203760534,0.4458567203760534,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
192.168.56.112-60.61.0.1-80-2251-6,60.61.0.1,2251,192.168.56.112,80,6,06/07/2022 01:11:39 PM,2242822,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8917337176111167,2242822.0,0.0,2242822.0,2242822.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.4458668588055584,0.4458668588055584,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,attack,1
